id,city_id,language,name
36754,7516,ru,Путо
36755,7516,ka,პუტუოს ოლქი
36756,7517,original,海盐县
36757,7517,en,Haiyan
36758,7517,es,Haiyan
36759,7517,ru,Хайянь
36760,7517,ka,ჰაიან
36761,7518,original,平湖市
36762,7518,en,Pinghu
36763,7518,es,pinghu
36764,7518,ru,Пинху
36765,7518,ka,პინგჰუ
36766,7519,original,金山区
36767,7519,en,Jinshan
36768,7519,es,Jinshan
36769,7519,ru,Цзиньшань
36770,7519,ka,ჯინშანი
36771,7520,original,岱山县
36772,7520,en,Daishan County
36773,7520,es,Daishan
36774,7520,ru,Дайшань
36775,7520,ka,დაიშანის ოლქი
36776,7521,original,奉贤区
36777,7521,en,Fengxian District
36778,7521,es,Fengxian
36779,7521,ru,Фэнсянь
36780,7521,ka,ფენქსიანის ოლქი
36781,7522,original,嵊泗县
36782,7522,en,Shengsi County
36783,7522,es,Shengsi
36784,7522,ru,Шэнсы
36785,7522,ka,შენგსის ოლქი
36786,7523,original,繁昌区
36787,7523,en,Fanchang
36788,7523,es,Fanchang
36789,7523,ru,Фаньчан
36790,7523,ka,ფანჩანგი
36791,7524,original,宣城市
36792,7524,en,Xuancheng
36793,7524,es,xuancheng
36794,7524,ru,Сюаньчэн
36795,7524,ka,სუანჩენგი
36796,7525,original,宣州区
36797,7525,en,Xuanzhou
36798,7525,es,Xuānzhōu Qū
36799,7525,ru,Сюаньчжоу
36800,7525,ka,ქსუანჯოუ
36801,7526,original,湾沚区
36802,7526,en,Wanzhi
36803,7526,es,Wanzhi
36804,7526,ru,Ванчжи
36805,7526,ka,ვანჟი
36806,7527,original,弋江区
36807,7527,en,Yijiang
36808,7527,es,Yìjiāng Qū
36809,7527,ru,Ицзян
36810,7527,ka,იჯიანგი
36811,7528,original,镜湖区
36812,7528,en,Jinghu
36813,7528,es,Jìnghú Qū
36814,7528,ru,Цзинху
36815,7528,ka,ჯინგჰუ
36816,7529,original,鸠江区
36817,7529,en,Jiujiang
36818,7529,es,Jiujiang
36819,7529,ru,Цзюцзян
36820,7529,ka,ჯიუჯიანგი
36821,7530,original,芜湖市
36822,7530,en,Wuhu
36823,7530,es,Wuhu
36824,7530,ru,Уху
36825,7530,ka,ვუჰუ
36826,7531,original,当涂县
36827,7531,en,Dangtu
36828,7531,es,Dangtu
36829,7531,ru,Дангту
36830,7531,ka,დანგტუ
36831,7532,original,博望区
36832,7532,en,Bowang
36833,7532,es,Bowang
36834,7532,ru,Бованг
36835,7532,ka,ბოუანგი
36836,7533,original,郎溪县
36837,7533,en,Langxi
36838,7533,es,Langxi
36839,7533,ru,Ланси
36840,7533,ka,ლანგსი
36841,7534,original,高淳区
36842,7534,en,Gaochun
36843,7534,es,gaochun
36844,7534,ru,Гаочунь
36845,7534,ka,გაოჭუნი
36846,7535,original,溧阳市
36847,7535,en,Liyang
36848,7535,es,Liyang
36849,7535,ru,Лиян
36850,7535,ka,ლიიანგი
36851,7536,original,和县
36852,7536,en,Hexian
36853,7536,es,Hexian
36854,7536,ru,гексиан
36855,7536,ka,ჰექსიანი
36856,7537,original,雨山区
36857,7537,en,Yushan
36858,7537,es,Yushan
36859,7537,ru,Юшань
36860,7537,ka,იუშანი
36861,7538,original,马鞍山市
36862,7538,en,Ma'anshan
36863,7538,es,Ma'anshan
36864,7538,ru,Мааньшань
36865,7538,ka,მაანშანი
36866,7539,original,花山区
36867,7539,en,Huashan
36868,7539,es,Huashan
36869,7539,ru,Хуашань
36870,7539,ka,ჰუაშანი
36871,7540,original,全椒县
36872,7540,en,Quanjiao
36873,7540,es,Quanjiao
36874,7540,ru,Цюаньцзяо
36875,7540,ka,კუანჯიაო
36876,7541,original,南谯区
36877,7541,en,Nanqiao
36878,7541,es,Nanqiao
36879,7541,ru,Наньцяо
36880,7541,ka,ნანქიაო
36881,7542,original,滁州市
36882,7542,en,Chuzhou
36883,7542,es,Chuzhou
36884,7542,ru,Чучжоу
36885,7542,ka,ჩუჟოუ
36886,7543,original,琅琊区
36887,7543,en,Langya
36888,7543,es,Langya
36889,7543,ru,Ланья
36890,7543,ka,ლანგია
36891,7544,original,浦口区
36892,7544,en,Pukou
36893,7544,es,Pukou
36894,7544,ru,Пукоу
36895,7544,ka,პუკუ
36896,7545,original,建邺区
36897,7545,en,Jianye District
36898,7545,es,Jianye
36899,7545,ru,Цзянье
36900,7545,ka,ჯიანიეს ოლქი
36901,7546,original,雨花台区
36902,7546,en,Yuhuatai District
36903,7546,es,Distrito de Yuhuatai
36904,7546,ru,Юйхуатай
36905,7546,ka,იუხუატაის ოლქი
36906,7547,original,秦淮区
36907,7547,en,Qinhuai District
36908,7547,es,Distrito de Qinhuai
36909,7547,ru,Циньхуай
36910,7547,ka,ცინხუაის ოლქი
36916,7549,original,玄武区
36917,7549,en,Xuanwu District
36918,7549,es,Distrito de Xuanwu
36919,7549,ru,Сюаньу
36920,7549,ka,ჩუანვუს ოლქი
36921,7550,original,六合区
36922,7550,en,Luhe
36923,7550,es,luhe
36924,7550,ru,Лухэ
36925,7550,ka,ლუჰე
36926,7551,original,溧水区
36927,7551,en,Lishui
36928,7551,es,Lishui
36929,7551,ru,Лишуй
36930,7551,ka,ლიშუი
36931,7552,original,江宁区
36932,7552,en,Jiangning
36933,7552,es,Jiangning
36934,7552,ru,Цзяннин
36935,7552,ka,Jiangning
36936,7553,original,句容市
36937,7553,en,Jurong
36938,7553,es,jurong
36939,7553,ru,Цзюйжун
36940,7553,ka,იურონგი
36941,7554,original,栖霞区
36942,7554,en,Qixia District
36943,7554,es,Distrito de Qixia
36944,7554,ru,Цися
36945,7554,ka,ქიქსიას რაიონი
36946,7555,original,仪征市
36947,7555,en,Yizheng
36948,7555,es,yizheng
36949,7555,ru,Ичжэн
36950,7555,ka,იჟენგი
36951,7556,original,丹徒区
36952,7556,en,Dantu District
36953,7556,es,Distrito de Dantu
36954,7556,ru,Даньту
36955,7556,ka,დანტუს უბანი
36956,7557,original,润州区
36957,7557,en,Runzhou District
36958,7557,es,Distrito de Runzhou
36959,7557,ru,Жуньчжоу
36960,7557,ka,რუნჯოუს ოლქი
36961,7558,original,京口区
36962,7558,en,Jingkou District
36963,7558,es,Distrito de Jingkou
36964,7558,ru,Цзинкоу
36965,7558,ka,ჯინგკოუს ოლქი
36966,7559,original,镇江市
36967,7559,en,Zhenjiang
36968,7559,es,Zhenjiang
36969,7559,ru,Чжэньцзян
36970,7559,ka,ჟენჯიანგი
36971,7560,original,长兴县
36972,7560,en,Changxing
36973,7560,es,Changxing
36974,7560,ru,Чжичэн
36975,7560,ka,ჩანგსინგი
36976,7561,original,宜兴市
36977,7561,en,Yixing
36978,7561,es,Yixing
36979,7561,ru,Исин
36980,7561,ka,იიქსინგი
36981,7562,original,吴江区
36982,7562,en,Wujiang
36983,7562,es,Wujiang
36984,7562,ru,Уцзян
36985,7562,ka,ვუჯიანგი
36986,7563,original,吴中区
36987,7563,en,Wuzhong District
36988,7563,es,Distrito de Wuzhong
36989,7563,ru,Учжун
36990,7563,ka,ვუჟონგის ოლქი
36991,7564,original,虎丘区
36992,7564,en,Huqiu District
36993,7564,es,Distrito de Huqiu
36994,7564,ru,Хуцю
36995,7564,ka,ჰუკიუ უბანი
36996,7565,original,苏州市
36997,7565,en,Suzhou
36998,7565,es,Suzhou
36999,7565,ru,Сучжоу
37000,7565,ka,სუჯოუ
37001,7566,original,无锡市
37002,7566,en,Wuxi
37003,7566,es,Wuxi
37004,7566,ru,Уси
37005,7566,ka,ვუქსი
37006,7567,original,滨湖区
37007,7567,en,Binhu
37008,7567,es,Binhu
37009,7567,ru,Биньху
37010,7567,ka,ბინჰუ
37011,7568,original,梁溪区
37012,7568,en,Liangxi
37013,7568,es,Liangxi
37014,7568,ru,Лянси
37015,7568,ka,ლიანგსი
37016,7569,original,新吴区
37017,7569,en,New District
37018,7569,es,Nuevo Distrito
37019,7569,ru,Синьу
37020,7569,ka,ახალი უბანი
37021,7570,original,锡山区
37022,7570,en,Xishan
37023,7570,es,Distrito de Xishan
37024,7570,ru,Сишань
37025,7570,ka,შიშანი
37026,7571,original,姑苏区
37027,7571,en,Gusu District
37028,7571,es,Distrito de Gusu
37029,7571,ru,Гусу
37030,7571,ka,გუსუს უბანი
37031,7572,original,苏州工业园区
37032,7572,en,Suzhou Industrial Park
37033,7572,es,Parque Industrial de Suzhou
37034,7572,ru,Индустриальный парк Сучжоу
37035,7572,ka,სუჯოუს ინდუსტრიული პარკი
37036,7573,original,相城区
37037,7573,en,Xiangcheng District
37038,7573,es,Distrito de Xiangcheng
37039,7573,ru,Сянчэн
37040,7573,ka,Xiangcheng ოლქი
37041,7574,original,金坛区
37042,7574,en,Jintan
37043,7574,es,Jintan
37044,7574,ru,Джинтан
37045,7574,ka,ჯინტანი
37046,7575,original,武进区
37047,7575,en,Wujin
37048,7575,es,Wujin
37049,7575,ru,Уджин
37050,7575,ka,ვუჯინი
37051,7576,original,钟楼区
37052,7576,en,Zhonglou
37053,7576,es,Zhonglou
37054,7576,ru,Чжунлоу
37055,7576,ka,ჟონგლუ
37056,7577,original,常州市
37057,7577,en,Changzhou
37058,7577,es,Changzhou
37059,7577,ru,Чанчжоу
37060,7577,ka,ჩანგჯოუ
37061,7578,original,天宁区
37062,7578,en,Tianning
37063,7578,es,Tianning
37064,7578,ru,Тяньнин
37065,7578,ka,თიანინგი
37066,7579,original,新北区
37067,7579,en,Xinbei
37068,7579,es,Xinbei
37069,7579,ru,Синьбэй
37070,7579,ka,სინბეი
37071,7580,original,丹阳市
37072,7580,en,Danyang City
37073,7580,es,ciudad de danyang
37074,7580,ru,Даньян
37075,7580,ka,ქალაქი დანიანგი
37076,7581,original,扬中市
37077,7581,en,Yangzhong
37078,7581,es,yangzhong
37079,7581,ru,Янчжун
37080,7581,ka,იანჯონგი
37081,7582,original,高港区
37082,7582,en,Gaogang
37083,7582,es,gaogang
37084,7582,ru,Гаоган
37085,7582,ka,გაოგანგი
37086,7583,original,泰兴市
37087,7583,en,Taixing
37088,7583,es,Taixando
37089,7583,ru,Тайсин
37090,7583,ka,ტაქსინგი
37091,7584,original,惠山区
37092,7584,en,Huishan
37093,7584,es,Huishan
37094,7584,ru,Хуэйшань
37095,7584,ka,ჰუიშანი
37096,7585,original,江阴市
37097,7585,en,Jiangyin
37098,7585,es,Jiāngyīn
37099,7585,ru,Цзянъинь
37100,7585,ka,ჯიანგინი
37101,7586,original,靖江市
37102,7586,en,Jingjiang
37103,7586,es,Jingjiang
37104,7586,ru,Цзинцзян
37105,7586,ka,ჯინჯიანგი
37106,7587,original,张家港市
37107,7587,en,Zhangjiagang
37108,7587,es,Zhangjiagang
37109,7587,ru,Чжанцзяган
37110,7587,ka,ჟანჯიაგანგი
37111,7588,original,常熟市
37112,7588,en,Changshu
37113,7588,es,Changshu
37114,7588,ru,Чаншу
37115,7588,ka,ჩანგშუ
37116,7589,original,南通市
37117,7589,en,Nantong
37118,7589,es,Nantong
37119,7589,ru,Наньтун
37120,7589,ka,ნანტონგი
37121,7590,original,崇川区
37122,7590,en,Chongchuan District
37123,7590,es,Chongchuan
37124,7590,ru,Чунчуань
37125,7590,ka,ჩონგჩუანის ოლქი
37126,7591,original,来安县
37127,7591,en,Lai'an
37128,7591,es,Lai'an
37129,7591,ru,Лайань
37130,7591,ka,ლაიან
37131,7592,original,盱眙县
37132,7592,en,Xuyi County
37133,7592,es,Condado de Xuyi
37134,7592,ru,Сюйи
37135,7592,ka,Xuyi ქვეყნის
37136,7593,original,天长市
37137,7593,en,Tianchang
37138,7593,es,Tianchang
37139,7593,ru,Тяньчан
37140,7593,ka,ტიანჩანგი
37141,7594,original,邗江区
37142,7594,en,Hanjiang District
37143,7594,es,Hanjiang
37144,7594,ru,Ханьцзян
37145,7594,ka,ჰანჯიანის ოლქი
37146,7595,original,广陵区
37147,7595,en,Guangling District
37148,7595,es,Guangling
37149,7595,ru,Гуанлин
37150,7595,ka,გუანლინგის ოლქი
37151,7596,original,扬州市
37152,7596,en,Yangzhou
37153,7596,es,Yangzhou
37154,7596,ru,Янчжоу
37155,7596,ka,იანჯოუ
37156,7597,original,金湖县
37157,7597,en,Jinhu County
37158,7597,es,Condado de Jinhu
37159,7597,ru,Цзиньху
37160,7597,ka,ჯინჰუს ოლქი
37161,7598,original,高邮市
37162,7598,en,Gaoyou
37163,7598,es,Gaoyou
37164,7598,ru,Гаою
37165,7598,ka,გაიოუ
37166,7599,original,泗洪县
37167,7599,en,Sihong County
37168,7599,es,Condado de Sihong
37169,7599,ru,Сыхун
37170,7599,ka,სიჰონგის ოლქი
37171,7600,original,泗阳县
37172,7600,en,Siyang
37173,7600,es,Siyang
37174,7600,ru,Сыян
37175,7600,ka,სიიანგი
37176,7601,original,洪泽区
37177,7601,en,Hongze
37178,7601,es,Hongze
37179,7601,ru,Хунцзе
37180,7601,ka,ჰონგზე
37181,7602,original,宝应县
37182,7602,en,Baoying
37183,7602,es,Baoying
37184,7602,ru,Баоин
37185,7602,ka,ბაოიინგი
37186,7603,original,清江浦区
37187,7603,en,Qingjiangpu
37188,7603,es,Qingjiangpu
37189,7603,ru,Цинцзянпу
37190,7603,ka,კინძიანგპუ
37191,7604,original,淮安区
37192,7604,en,Huai'an District
37193,7604,es,Distrito de Huai'an
37194,7604,ru,Хуайань
37195,7604,ka,ჰუაიანის ოლქი
37196,7605,original,淮安市
37197,7605,en,Huai'an
37198,7605,es,Huai'an
37199,7605,ru,Хуайань
37200,7605,ka,ჰუაიანი
37201,7606,original,淮阴区
37202,7606,en,Huaiyin
37203,7606,es,Huaiyin
37204,7606,ru,Хуайинь
37205,7606,ka,ჰუაიინი
37206,7607,original,江都区
37207,7607,en,Jiangdu District
37208,7607,es,Jiangdu
37209,7607,ru,Цзянду
37210,7607,ka,ჯიანგდუს ოლქი
37211,7608,original,泰州市
37212,7608,en,Taizhou
37213,7608,es,Taizhou
37214,7608,ru,Тайчжоу
37215,7608,ka,ტაიჟოუ
37216,7609,original,海陵区
37217,7609,en,Hailing
37218,7609,es,granizando
37219,7609,ru,Хайлин
37220,7609,ka,გამარჯობა
37221,7610,original,姜堰区
37222,7610,en,Jiangyan
37223,7610,es,Jiangyan
37224,7610,ru,Цзянъянь
37225,7610,ka,ჯიანგიანი
37226,7611,original,兴化市
37227,7611,en,Xinghua
37228,7611,es,Xinghua
37229,7611,ru,Синхуа
37230,7611,ka,სინხუა
37231,7612,original,如皋市
37232,7612,en,Rugao
37233,7612,es,Rugao
37234,7612,ru,Жугао
37235,7612,ka,რუგაო
37236,7613,original,海安市
37237,7613,en,Hai'an
37238,7613,es,Hai'an
37239,7613,ru,Хайань
37240,7613,ka,ჰაიან
37241,7614,original,东台市
37242,7614,en,Dongtai
37243,7614,es,Dongtai
37244,7614,ru,Дунтай
37245,7614,ka,დონგტაი
37246,7615,original,盐都区
37247,7615,en,Yandu
37248,7615,es,Yandu
37249,7615,ru,Яньду
37250,7615,ka,იანდუ
37251,7616,original,亭湖区
37252,7616,en,Tinghu
37253,7616,es,tinghu
37254,7616,ru,Тинху
37255,7616,ka,თინჰუ
37256,7617,original,建湖县
37257,7617,en,Jianhu
37258,7617,es,jianhu
37259,7617,ru,Цзяньху
37260,7617,ka,ჯიანჰუ
37261,7618,original,大丰区
37262,7618,en,Dafeng
37263,7618,es,dafeng
37264,7618,ru,Дафэн
37265,7618,ka,დაფენგი
37266,7619,original,松江区
37267,7619,en,Songjiang
37268,7619,es,Songjiang
37269,7619,ru,Сунцзян
37270,7619,ka,სონჯიანგი
37271,7620,original,青浦区
37272,7620,en,Qingpu
37273,7620,es,Qingpu
37274,7620,ru,Цинпу
37275,7620,ka,ცინგპუ
37276,7621,original,闵行区
37277,7621,en,Minhang District
37278,7621,es,Minhang
37279,7621,ru,Миньхан
37280,7621,ka,მინჰანგის ოლქი
37281,7622,original,徐汇区
37282,7622,en,Xuhui District
37283,7622,es,Xuhui
37284,7622,ru,Сюйхуэй
37285,7622,ka,ჩუჰუის ოლქი
37286,7623,original,长宁区
37287,7623,en,Changning District
37288,7623,es,Changning
37289,7623,ru,Чаннин
37290,7623,ka,Changning უბანი
37291,7624,original,静安区
37292,7624,en,Jing'an District
37293,7624,es,Jing'an
37294,7624,ru,Цзинъань
37374,7640,ru,Цидун
37295,7624,ka,ჯინგანის ოლქი
37301,7626,original,上海市
37302,7626,en,Shanghai
37303,7626,es,Shanghái
37304,7626,ru,Шанхай
37305,7626,ka,შანხაი
37306,7627,original,浦东新区
37307,7627,en,Pudong
37308,7627,es,Pudong
37309,7627,ru,Пудун
37310,7627,ka,პუდონგი
37311,7628,original,虹口区
37312,7628,en,Hongkou District
37313,7628,es,Hongkou
37314,7628,ru,Хункоу
37315,7628,ka,ჰონგკოუს ოლქი
37316,7629,original,黄浦区
37317,7629,en,Huangpu District
37318,7629,es,Huangpu
37319,7629,ru,Хуанпу
37320,7629,ka,ჰუანგპუს ოლქი
37321,7630,original,杨浦区
37322,7630,en,Yangpu District
37323,7630,es,Yangpu
37324,7630,ru,Янпу
37325,7630,ka,იანპუს ოლქი
37326,7631,original,昆山市
37327,7631,en,Kunshan
37328,7631,es,Kunshan
37329,7631,ru,Куньшань
37330,7631,ka,კუნშანი
37331,7632,original,太仓市
37332,7632,en,Taicang
37333,7632,es,Taicang
37334,7632,ru,Тайцан
37335,7632,ka,ტაიკანგი
37336,7633,original,嘉定区
37337,7633,en,Jiading District
37338,7633,es,Jiading
37339,7633,ru,Цзядин
37340,7633,ka,ჯიადინგის ოლქი
37341,7634,original,宝山区
37342,7634,en,Baoshan District
37343,7634,es,Distrito de Baoshan
37344,7634,ru,Баошань
37345,7634,ka,ბაოშანის ოლქი
37346,7635,original,崇明区
37347,7635,en,Chongming
37348,7635,es,Chongming
37349,7635,ru,Чунмин
37350,7635,ka,ჩონგმინგი
37351,7636,original,海门区
37352,7636,en,Haimen
37353,7636,es,Haimen
37354,7636,ru,Хаймэнь
37355,7636,ka,ჰაიმენი
37356,7637,original,通州区
37357,7637,en,Tongzhou
37358,7637,es,Tongzhou
37359,7637,ru,Тунчжоу
37360,7637,ka,ტონჯოუ
37361,7638,original,如东县
37362,7638,en,Rudong
37363,7638,es,Rudong
37364,7638,ru,Жудун
37365,7638,ka,რუდონგი
37366,7639,original,通州湾新区
37367,7639,en,Tongzhou Bay New Area
37368,7639,es,Nueva área de la bahía de Tongzhou
37743,7714,es,Xinxiang
37744,7714,ru,Синьсян
37745,7714,ka,სინსიანგი
37746,7715,original,凤泉区
37747,7715,en,Fengquan
37748,7715,es,Fengquan
37749,7715,ru,Фэнцюань
37750,7715,ka,ფენკუანი
37751,7716,original,卫辉市
37752,7716,en,Weihui
37753,7716,es,weihui
37754,7716,ru,Вэйхой
37755,7716,ka,ვეიჰუი
37756,7717,original,淇县
37757,7717,en,Qixian
37758,7717,es,Qixian
37759,7717,ru,Цисянь
37760,7717,ka,ქიქსიანი
37761,7718,original,滑县
37762,7718,en,Huaxian
37763,7718,es,huaxian
37764,7718,ru,Хуасянь
37765,7718,ka,ჰუაქსიანი
37766,7719,original,浚县
37767,7719,en,Xunxian
37768,7719,es,xunxian
37769,7719,ru,Сюньсянь
37770,7719,ka,ქსუნსიანი
37771,7720,original,鹤壁市
37772,7720,en,Hebi
37773,7720,es,hebi
37774,7720,ru,Хэби
37775,7720,ka,ჰები
37776,7721,original,长垣市
37777,7721,en,Changyuan
37778,7721,es,Changyuan
37779,7721,ru,Чанъюань
37780,7721,ka,ჩანგიუანი
37781,7722,original,东明县
37782,7722,en,Dongming
37783,7722,es,Dong Ming
37784,7722,ru,Дунмин
37785,7722,ka,დონგმინგი
37786,7723,original,濮阳县
37787,7723,en,Puyang
37788,7723,es,Puyang
37789,7723,ru,Пуян
37790,7723,ka,პუიანგი
37375,7640,ka,ციდონგი
37376,7641,original,石龙区
37377,7641,en,Shilong
37378,7641,es,Shilong
37379,7641,ru,Шилонг
37380,7641,ka,შილონგი
37381,7642,original,宝丰县
37382,7642,en,Baofeng
37383,7642,es,baofeng
37384,7642,ru,Баофэн
37385,7642,ka,ბაოფენგი
37386,7643,original,汝州市
37387,7643,en,Ruzhou
37388,7643,es,Ruzhou
37389,7643,ru,Памятник шахтерам погибшим в 2-й Мировой войне
37390,7643,ka,რუჟოუ
37391,7644,original,襄城县
37392,7644,en,Xiangcheng
37393,7644,es,Xiangcheng
37394,7644,ru,Сянчэн
37395,7644,ka,Xiangcheng
37396,7645,original,郏县
37397,7645,en,Jia
37398,7645,es,Jia
37399,7645,ru,Цзя
37400,7645,ka,ჯია
37401,7646,original,许昌市
37402,7646,en,Xuchang
37403,7646,es,Xuchang
37404,7646,ru,Сюйчан
37405,7646,ka,ჩუჩანგი
37406,7647,original,魏都区
37407,7647,en,Weidu
37408,7647,es,Weidu
37409,7647,ru,Вайду
37410,7647,ka,ვეიდუ
37411,7648,original,禹州市
37412,7648,en,Yuzhou
37413,7648,es,Yuzhou
37414,7648,ru,Юйчжоу
37415,7648,ka,იუჟოუ
37416,7649,original,建安区
37417,7649,en,Jian'an
37418,7649,es,Jian'an
37419,7649,ru,Цзяньань
37420,7649,ka,ჯიანანი
37421,7650,original,长葛市
37422,7650,en,Changge
37423,7650,es,Cambiar
37424,7650,ru,Чангэ
37425,7650,ka,შეცვლა
37426,7651,original,新郑市
37427,7651,en,Xinzheng
37428,7651,es,Xinzheng
37429,7651,ru,Синьчжэн
37430,7651,ka,Xinzheng
37431,7652,original,伊滨区
37432,7652,en,Yibin
37433,7652,es,Yibín
37434,7652,ru,Ибинь
37435,7652,ka,იბინი
37436,7653,original,偃师区
37437,7653,en,Yanshi District
37438,7653,es,Distrito de Yanshi
37439,7653,ru,Яньши
37440,7653,ka,იანშის უბანი
37441,7654,original,巩义市
37442,7654,en,Gongyi
37443,7654,es,Gong Yi
37444,7654,ru,Гунъи
37445,7654,ka,გონგი
37446,7655,original,孟州市
37447,7655,en,Mengzhou
37448,7655,es,Mengzhou
37449,7655,ru,Менгжоу
37450,7655,ka,მენჯოუ
37451,7656,original,济源市
37452,7656,en,Jiyuan
37453,7656,es,Jiyuan
37454,7656,ru,Цзиюань
37455,7656,ka,ჯიიუანი
37456,7657,original,温县
37457,7657,en,Wen
37458,7657,es,wen
37459,7657,ru,Вэнь
37460,7657,ka,ვენ
37461,7658,original,沁阳市
37462,7658,en,Qinyang
37463,7658,es,qinyang
37464,7658,ru,Цинъян
37465,7658,ka,ცინიანგი
37466,7659,original,新密市
37467,7659,en,Xinmi
37468,7659,es,Xinmi
37469,7659,ru,Синьми
37470,7659,ka,Xinmi
37471,7660,original,荥阳市
37472,7660,en,Xingyang
37473,7660,es,Xingyang
37474,7660,ru,Синъян
37475,7660,ka,სინგიანგი
37476,7661,original,二七区
37477,7661,en,Erqi
37478,7661,es,Erqi
37479,7661,ru,Эрки
37480,7661,ka,ერქი
37481,7662,original,郑州市
37482,7662,en,Zhengzhou
37483,7662,es,Zhengzhou
37484,7662,ru,Чжэнчжоу
37485,7662,ka,ჟენჯოუ
37486,7663,original,中原区
37487,7663,en,Zhongyuan
37488,7663,es,Zhongyuan
37489,7663,ru,Чжунъюань
37490,7663,ka,ჟონგიუანი
37491,7664,original,管城区
37492,7664,en,Guancheng
37493,7664,es,Guancheng
37494,7664,ru,Гуанчэн
37495,7664,ka,გუანჩენგი
37496,7665,original,上街区
37497,7665,en,Shangjie
37498,7665,es,Shangjie
37499,7665,ru,Шанцзе
37500,7665,ka,შანჯიე
37501,7666,original,武陟县
37502,7666,en,Wuzhi
37503,7666,es,Wuzhi
37504,7666,ru,Учжи
37505,7666,ka,ვუჟი
37506,7667,original,惠济区
37507,7667,en,Huiji
37508,7667,es,Huiji
37509,7667,ru,Хуэйджи
37510,7667,ka,ჰუიჯი
37511,7668,original,临颍县
37512,7668,en,Linying
37513,7668,es,Linying
37514,7668,ru,Подкладка
37515,7668,ka,ლაინირება
37516,7669,original,西华县
37517,7669,en,Xihua
37518,7669,es,Xihua
37519,7669,ru,Сихуа
37520,7669,ka,Xihua
37521,7670,original,扶沟县
37522,7670,en,Fugou
37523,7670,es,Fugou
37524,7670,ru,Фуго
37525,7670,ka,ფუგუ
37526,7671,original,鄢陵县
37527,7671,en,Yanling
37528,7671,es,Yanling
37529,7671,ru,Яньлин
37530,7671,ka,იანლინგი
37531,7672,original,尉氏县
37532,7672,en,Weishi
37533,7672,es,Weishi
37534,7672,ru,Вейши
37535,7672,ka,ვეიში
37536,7673,original,太康县
37537,7673,en,Taikang
37538,7673,es,Taikang
37539,7673,ru,Тайкан
37540,7673,ka,ტაიკანგი
37541,7674,original,柘城县
37542,7674,en,Zhecheng
37543,7674,es,Zhecheng
37544,7674,ru,Чжэчэн
37545,7674,ka,ჟეჩენგი
37546,7675,original,睢县
37547,7675,en,Sui
37548,7675,es,sui
37549,7675,ru,Суйсянь
37550,7675,ka,სუი
37551,7676,original,中牟县
37552,7676,en,Zhongmu County
37553,7676,es,Condado de Zhongmu
37554,7676,ru,Чжунму
37555,7676,ka,ჟონგმუს ოლქი
37556,7677,original,通许县
37557,7677,en,Tongxu
37558,7677,es,tongxu
37559,7677,ru,Тунсюй
37560,7677,ka,ტონგსუ
37561,7678,original,禹王台区
37562,7678,en,Yuwangtai
37563,7678,es,Yuwangtai
37564,7678,ru,Ювантай
37565,7678,ka,იუვანგტაი
37571,7680,original,龙亭区
37572,7680,en,Longting
37573,7680,es,anhelo
37574,7680,ru,тоска
37575,7680,ka,მონატრება
37576,7681,original,顺河回族区
37577,7681,en,Shunhe
37578,7681,es,Shunhe
37579,7681,ru,Шуньхэ
37580,7681,ka,შუნჰე
37581,7682,original,祥符区
37582,7682,en,Xiangfu
37583,7682,es,Xiangfu
37584,7682,ru,Сянфу
37585,7682,ka,Xiangfu
37586,7683,original,原阳县
37587,7683,en,Yuanyang
37588,7683,es,Yuanyang
37589,7683,ru,Юаньян
37590,7683,ka,იუანიანგი
37591,7684,original,延津县
37592,7684,en,Yanjin
37593,7684,es,Yanjin
37594,7684,ru,Яньцзинь
37595,7684,ka,იანჯინი
37596,7685,original,封丘县
37597,7685,en,Fengqiu
37598,7685,es,Fengqiu
37599,7685,ru,Фэнцю
37600,7685,ka,ფენქიუ
37601,7686,original,杞县
37602,7686,en,Qixian
37603,7686,es,Qixian
37604,7686,ru,Цисянь
37605,7686,ka,ქიქსიანი
37606,7687,original,宁陵县
37607,7687,en,Ningling
37608,7687,es,Ningling
37609,7687,ru,Нинлинг
37610,7687,ka,ნინგლინგი
37611,7688,original,民权县
37612,7688,en,Minquan
37613,7688,es,minquan
37614,7688,ru,Минцюань
37615,7688,ka,მინკუანი
37616,7689,original,兰考县
37617,7689,en,Lankao
37618,7689,es,Lankao
37619,7689,ru,Ланкао
37620,7689,ka,ლანკაო
37621,7690,original,泽州县
37622,7690,en,Zezhou
37623,7690,es,Zézhou
37624,7690,ru,Цзэчжоу
37625,7690,ka,ზეჟოუ
37626,7691,original,博爱县
37627,7691,en,Bo'ai
37628,7691,es,Bo'ai
37629,7691,ru,Боай
37630,7691,ka,ბოაი
37631,7692,original,中站区
37632,7692,en,Zhongzhan
37633,7692,es,Zhongzhan
37634,7692,ru,Чжунчжан
37635,7692,ka,ჟონგჟანი
37636,7693,original,晋城市
37637,7693,en,Jincheng City
37638,7693,es,Jincheng
37639,7693,ru,Цзиньчэн
37640,7693,ka,ქალაქი ჯინჩენგი
37641,7694,original,高平市
37642,7694,en,Gaoping
37643,7694,es,boquiabierto
37644,7694,ru,Гаопин
37645,7694,ka,გაოპინგი
37646,7695,original,解放区
37647,7695,en,Jiefang
37648,7695,es,Jiefang
37649,7695,ru,Цзефан
37650,7695,ka,ჯიეფანგი
37651,7696,original,山阳区
37652,7696,en,Shanyang
